"video_id","movimiento","camara","archivo","resultado","label","codigos","criterios","etiquetador","timestamp"
"dl_037","37","1","dl_037_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_038","38","1","dl_038_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_039","39","1","dl_039_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_040","40","1","dl_040_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_041","41","1","dl_041_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_042","42","1","dl_042_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_043","43","1","dl_043_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_044","44","1","dl_044_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_045","45","1","dl_045_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_046","46","1","dl_046_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_047","47","1","dl_047_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_048","48","1","dl_048_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_049","49","1","dl_049_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_050","50","1","dl_050_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:11"
"dl_051","51","1","dl_051_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:11"
"dl_052","52","1","dl_052_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:12"
"dl_053","53","1","dl_053_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:12"
"dl_054","54","1","dl_054_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:12"
"dl_055","55","1","dl_055_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:12"
"dl_056","56","1","dl_056_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:13"
"dl_057","57","1","dl_057_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:13"
"dl_058","58","1","dl_058_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:13"
"dl_059","59","1","dl_059_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:13"
"dl_060","60","1","dl_060_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:13"
"dl_061","61","1","dl_061_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:14"
"dl_062","62","1","dl_062_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:14"
"dl_063","63","1","dl_063_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:14"
"dl_064","64","1","dl_064_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:14"
"dl_065","65","1","dl_065_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:14"
"dl_066","66","1","dl_066_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:16"
"dl_067","67","1","dl_067_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:16"
"dl_068","68","1","dl_068_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:16"
"dl_069","69","1","dl_069_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:16"
"dl_070","70","1","dl_070_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:16"
"dl_071","71","1","dl_071_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:16"
"dl_072","72","1","dl_072_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:16"
"dl_073","73","1","dl_073_cam1.mp4","invalido","0","DL-03","Movimiento descendente de la barra antes de llegar a la posición final","Sin nombre","2026-06-28 17:16"
"dl_074","74","1","dl_074_cam1.mp4","invalido","0","DL-03","Movimiento descendente de la barra antes de llegar a la posición final","Sin nombre","2026-06-28 17:17"
"dl_075","75","1","dl_075_cam1.mp4","invalido","0","DL-03","Movimiento descendente de la barra antes de llegar a la posición final","Sin nombre","2026-06-28 17:17"
"dl_076","76","1","dl_076_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:17"
"dl_077","77","1","dl_077_cam1.mp4","invalido","0","DL-03","Movimiento descendente de la barra antes de llegar a la posición final","Sin nombre","2026-06-28 17:17"
"dl_078","78","1","dl_078_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:17"
"dl_079","79","1","dl_079_cam1.mp4","invalido","0","DL-03","Movimiento descendente de la barra antes de llegar a la posición final","Sin nombre","2026-06-28 17:18"
"dl_080","80","1","dl_080_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:18"
"dl_081","81","1","dl_081_cam1.mp4","invalido","0","DL-03","Movimiento descendente de la barra antes de llegar a la posición final","Sin nombre","2026-06-28 17:18"
"dl_082","82","1","dl_082_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:18"
"dl_083","83","1","dl_083_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:19"
"dl_084","84","1","dl_084_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:19"
"dl_085","85","1","dl_085_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:19"
"dl_086","86","1","dl_086_cam1.mp4","invalido","0","DL-03","Movimiento descendente de la barra antes de llegar a la posición final","Sin nombre","2026-06-28 17:19"
"dl_087","87","1","dl_087_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_088","88","1","dl_088_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_089","89","1","dl_089_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_090","90","1","dl_090_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_091","91","1","dl_091_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_092","92","1","dl_092_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_093","93","1","dl_093_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_094","94","1","dl_094_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_095","95","1","dl_095_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:20"
"dl_096","96","1","dl_096_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:20"
"dl_097","97","1","dl_097_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:20"
"dl_098","98","1","dl_098_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:20"
"dl_099","99","1","dl_099_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_100","100","1","dl_100_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_101","101","1","dl_101_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_102","102","1","dl_102_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_103","103","1","dl_103_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_104","104","1","dl_104_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_105","105","1","dl_105_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_106","106","1","dl_106_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_107","107","1","dl_107_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_108","108","1","dl_108_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_109","109","1","dl_109_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_110","110","1","dl_110_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_111","111","1","dl_111_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_112","112","1","dl_112_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_113","113","1","dl_113_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_114","114","1","dl_114_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_115","115","1","dl_115_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_116","116","1","dl_116_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_117","117","1","dl_117_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_118","118","1","dl_118_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_119","119","1","dl_119_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_120","120","1","dl_120_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_121","121","1","dl_121_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_122","122","1","dl_122_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_123","123","1","dl_123_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_124","124","1","dl_124_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_125","125","1","dl_125_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_126","126","1","dl_126_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_127","127","1","dl_127_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_128","128","1","dl_128_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_129","129","1","dl_129_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_130","130","1","dl_130_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_131","131","1","dl_131_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_132","132","1","dl_132_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_133","133","1","dl_133_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_134","134","1","dl_134_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_135","135","1","dl_135_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_136","136","1","dl_136_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_137","137","1","dl_137_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_138","138","1","dl_138_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_139","139","1","dl_139_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_140","140","1","dl_140_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_141","141","1","dl_141_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_142","142","1","dl_142_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_143","143","1","dl_143_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:27"
"dl_144","144","1","dl_144_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:29"
"dl_145","145","1","dl_145_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:29"
"dl_146","146","1","dl_146_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:29"
"dl_147","147","1","dl_147_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:29"
"dl_148","148","1","dl_148_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:29"
"dl_149","149","1","dl_149_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:29"
"dl_150","150","1","dl_150_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:29"
"dl_151","151","1","dl_151_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:30"
"dl_152","152","1","dl_152_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:30"
"dl_153","153","1","dl_153_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:30"
"dl_154","154","1","dl_154_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:30"
"dl_155","155","1","dl_155_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:30"
"dl_156","156","1","dl_156_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:30"
"dl_157","157","1","dl_157_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:30"
"dl_158","158","1","dl_158_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:30"
"dl_159","159","1","dl_159_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:30"
"dl_160","160","1","dl_160_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:31"
"dl_161","161","1","dl_161_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:31"
"dl_162","162","1","dl_162_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:31"
"dl_163","163","1","dl_163_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:31"
"dl_164","164","1","dl_164_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:31"
"dl_165","165","1","dl_165_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:31"
"dl_166","166","1","dl_166_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:31"
"dl_167","167","1","dl_167_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:32"
"dl_168","168","1","dl_168_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:32"
"dl_169","169","1","dl_169_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:32"
"dl_170","170","1","dl_170_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:32"
"dl_171","171","1","dl_171_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_172","172","1","dl_172_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_173","173","1","dl_173_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_174","174","1","dl_174_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_175","175","1","dl_175_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_176","176","1","dl_176_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_177","177","1","dl_177_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_178","178","1","dl_178_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_179","179","1","dl_179_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_180","180","1","dl_180_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:36"
"dl_181","181","1","dl_181_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:36"
"dl_182","182","1","dl_182_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:37"
"dl_183","183","1","dl_183_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:37"
"dl_184","184","1","dl_184_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:37"
"dl_185","185","1","dl_185_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:37"
"dl_186","186","1","dl_186_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_187","187","1","dl_187_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_188","188","1","dl_188_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_189","189","1","dl_189_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_190","190","1","dl_190_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_191","191","1","dl_191_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_192","192","1","dl_192_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_193","193","1","dl_193_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_194","194","1","dl_194_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_195","195","1","dl_195_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:39"
"dl_196","196","1","dl_196_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:39"
"dl_197","197","1","dl_197_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:41"
"dl_198","198","1","dl_198_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:42"
"dl_199","199","1","dl_199_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:42"
"dl_200","200","1","dl_200_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:42"
"dl_201","201","1","dl_201_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:42"
"dl_202","202","1","dl_202_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:42"
"dl_203","203","1","dl_203_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:42"
"dl_204","204","1","dl_204_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:42"
"dl_205","205","1","dl_205_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:42"
"dl_206","206","1","dl_206_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_207","207","1","dl_207_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_208","208","1","dl_208_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_209","209","1","dl_209_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_210","210","1","dl_210_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_211","211","1","dl_211_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_212","212","1","dl_212_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_213","213","1","dl_213_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_214","214","1","dl_214_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_215","215","1","dl_215_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_216","216","1","dl_216_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_217","217","1","dl_217_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_218","218","1","dl_218_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_219","219","1","dl_219_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_220","220","1","dl_220_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_221","221","1","dl_221_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_222","222","1","dl_222_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_223","223","1","dl_223_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_224","224","1","dl_224_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_225","225","1","dl_225_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_226","226","1","dl_226_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_227","227","1","dl_227_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_228","228","1","dl_228_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_229","229","1","dl_229_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:45"
"dl_230","230","1","dl_230_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:45"
"dl_231","231","1","dl_231_cam1.mp4","invalido","0","","","Sin nombre","2026-06-28 17:45"
"dl_232","232","1","dl_232_cam1.mp4","invalido","0","DL-08","Incumplimiento de cualquier otro requisito del deadlift","Sin nombre","2026-06-28 17:46"
"dl_233","233","1","dl_233_cam1.mp4","invalido","0","DL-02","No quedar erguido con hombros atrás — deltoides detrás de proyección imaginaria de la barra","Sin nombre","2026-06-28 17:46"
"dl_234","234","1","dl_234_cam1.mp4","invalido","0","DL-02","No quedar erguido con hombros atrás — deltoides detrás de proyección imaginaria de la barra","Sin nombre","2026-06-28 17:47"
"dl_235","235","1","dl_235_cam1.mp4","invalido","0","DL-02","No quedar erguido con hombros atrás — deltoides detrás de proyección imaginaria de la barra","Sin nombre","2026-06-28 17:47"
"dl_236","236","1","dl_236_cam1.mp4","invalido","0","DL-02","No quedar erguido con hombros atrás — deltoides detrás de proyección imaginaria de la barra","Sin nombre","2026-06-28 17:47"
"dl_237","237","1","dl_237_cam1.mp4","invalido","0","DL-02","No quedar erguido con hombros atrás — deltoides detrás de proyección imaginaria de la barra","Sin nombre","2026-06-28 17:47"
"dl_238","238","1","dl_238_cam1.mp4","invalido","0","DL-02","No quedar erguido con hombros atrás — deltoides detrás de proyección imaginaria de la barra","Sin nombre","2026-06-28 17:47"
"dl_239","239","1","dl_239_cam1.mp4","invalido","0","DL-02","No quedar erguido con hombros atrás — deltoides detrás de proyección imaginaria de la barra","Sin nombre","2026-06-28 17:47"
"dl_240","240","1","dl_240_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:47"
"dl_241","241","1","dl_241_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:48"
"dl_242","242","1","dl_242_cam1.mp4","valido","1","","","Sin nombre","2026-06-28 17:48"
"dl_243","243","1","dl_243_cam1.mp4","invalido","0","DL-05","Bajar la barra antes de recibir la señal ""Down"" del árbitro jefe","Sin nombre","2026-06-28 17:48"
